category,title,description,blogger,date,link,sentiment_score,sentiment_interpretation,search_query,search_lang,collected_at,platform,sort_option,sentiment_method
에너지-조명,Get ready for spring daycations with 20 car and truck... ,"a hand-crank power generator, 4 built-in magnets, a flashing emergency hazard light, an LED flashlight, and a USB emergency power supply for tackling anything you might face. FOBO Tire... ",Boing Boing | A directory of mostly wonderful things,20210314,https://boingboing.net/2021/03/14/get-ready-for-spring-daycations-with-20-car-and-truck-accessories-all-on-sale.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,This emergency multitool is a must-have auto accessory,"The power is also useful for firing up the Kelvin's flashing emergency hazard light — with high visibility 3 sided red strobe light — and the 3-way LED flashlight, which blasts a... ",Boing Boing | A directory of mostly wonderful things,20210315,https://boingboing.net/2021/03/15/this-emergency-multitool-is-a-must-have-auto-accessory.html,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,g7  fantom hn hcn lx huawei  kia ssangyong youku nhk... ,오늘 20명 방문로그아웃 내 블로그글쓰기 내 소식내가 남긴 글이웃 목록 야마야 강남 매니저님이 서로이웃을 신청했습니다. 9시간 전 애드펌킨... ,xoans66님의블로그,20210316,https://blog.naver.com/xoans66/222277257045,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021032501,"Survival Emergency | Ergonomic Handle Safety Lock Triple Ground Teeth 8” Blade By Fire45... Triple Wick Citronella Candle,23 oz (Pack of 6) Solar Powered Bug Zapper Light, Solar... ",유에스일공일/유에스원오원,20210326,https://blog.naver.com/us101-01/222287706968,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021032502,"10' Self Watering Hanging Planter Basket with Chain Pack of 2 - White, Modern Plastic Flower... Solar Powered Underwater Night Light 3 Submersible RGB Lamps Color Changing Landscape... ",유에스일공일/유에스원오원,20210326,https://blog.naver.com/us101-01/222287708376,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042001,"HUDSON Self Mixing Metal Trigger Hose End, E by HUDSON Save $0.49 with coupon Eventronic... LED Flashlight by Tokeyla KlirAir Lawn Mower Engine Ignition Coil Solid State Module Replaces... ",유에스일공일/유에스원오원,20210420,https://blog.naver.com/us101-01/222316565547,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042002,"Zapper Light Bulb - [2018 Upgraded] 2 in 1 Electronic Insect Killer, Mosquito Killer, Fly... Drill Hand Drill by VintageBee 8TEN Deck Spindle Assembly John Deere L100 L105 L107 L108 L110... ",유에스일공일/유에스원오원,20210420,https://blog.naver.com/us101-01/222316570311,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042003,"검색: Ctrl+F 누르시고 검색하세요 모든 산업용품 해외구매,수입대행사 유에스일공일 입니다. 국내에서 구매가 불가능한 산업용품,기계부속... ",유에스일공일/유에스원오원,20210420,https://blog.naver.com/us101-01/222316575962,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042004,7V Lithium 5800mAh Rechargeable Battery Li-ion Batteries for LED Flashlight Torch Stens 265-837 Belt Replaces Snapper 7046784 46784 24-1/2-Inch by 3/8-Inch Air Filter with Pre Cleaner... ,유에스일공일/유에스원오원,20210420,https://blog.naver.com/us101-01/222316582207,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042007,w/LED Light Show SUMMER WAVES Replacement Motor Seal Gasket for SFX600 & SFX1000 Filter... Solar Powered Pool Cleaner NX Cleaning Robot by Solar Breeze Champlain Plastics R0358700... ,유에스일공일/유에스원오원,20210420,https://blog.naver.com/us101-01/222316597072,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,30 eco-friendly deals,"originally $39 Powered by the sun, this handheld beacon is more than a flashlight, also serving as a lantern-style work light, an emergency strobe warning light, and even a power... ",Boing Boing | A directory of mostly wonderful things,20210422,https://boingboing.net/2021/04/22/30-eco-friendly-deals.html,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[Zurich Classic R3~4] Marc Leishman/Cameron Smith... ,"Watson said his team had a good day in light of the conditions, even as they rued birdie putts that missed by an inch 'on 6 and 2 inches 'on 7. “We had a couple putts that broke 'one way... ","[골프] 세계 1위에 타이거 우즈 13년, 그렉 노만 6년",20210426,https://blog.naver.com/rosemam1004/222323152021,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042704,Sun Light Solar Powered Outdoor 3 WattGarden Water Pump Landscape Fountain Kit by Garden Sun Light Panari Carburetor + Fuel Filter for DuroMax PowerMax XP3500 XP4400 XP4400E MX4500... ,유에스일공일/유에스원오원,20210427,https://blog.naver.com/us101-01/222325443143,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042706,"Generator Hand Crank Generator/Outdoor Multifunction Power Supply/Emergency Survival Tools, Carge for Car, Cell Phone, Computer, Light by Improvingss SAMLEX PST-150-24 150W, 24V PURE SINE... ",유에스일공일/유에스원오원,20210427,https://blog.naver.com/us101-01/222325447403,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042707,"Energy Light Portable Controller for Home Garden Outdoor Camp, Solar Charger Bank System... Solar Powered Rotating Humming Bird Flying Garden Ornament Path Decoration Steel Wire Teaser... ",유에스일공일/유에스원오원,20210427,https://blog.naver.com/us101-01/222325451252,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,산업용품해외구매는 '유에스일공일'로 문의주세요. 2021042703,Waterfall Powered by Water Pressure Fountain Total size: 1' x 1' 5' by Chloe Rossetti 2)... 5 HP with Union Fittings 2X Hot Tub Spa 2' Nut Kit & Gasket Pump Union Emergency Repair Hayward... ,유에스일공일/유에스원오원,20210427,https://blog.naver.com/us101-01/222325435962,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,프로그레시브 록 재생목록,Free Hand - 340426 Gentle Giant - His Last Voyage - Free Hand - 386800 Jethro Tull... More Light - A Saucerful of Secrets - 336727 Dream Theater - Scene Two: II. Strange Déjà Vu... ,나만의 방송국 만들기,20210502,https://blog.naver.com/guya109/222332484518,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,"[여자 세계 선수권] 김효주, 5타 뒤에서 한나 그린에 한... ",to hand Kim a 'one-stroke victory Sunday in the LPGA’s Women’s World Championship. Kim sat in the dining room at Sentosa GC and munched 'on some late afternoon snacks while watching Green... ,조선닷컴 골프카페 매니저의 블로그,20210503,https://blog.naver.com/chyhkim/222334683086,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,JUST PUBLISHED by the IEC - Edition 2021-04,"- IEC 60809:2021 Lamps and light sources for road vehicles - Dimensional, electrical and... of self-powered neutron detectors ICS code 27.120.20 TC 45/SC 45A CHF 205.- IEC 62920:2017... ",즐거운 인생,20210503,https://blog.naver.com/ydk531/222335544386,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,[MP영어] 고3 2011년 10월 영어,"If you don’t have a flashlight, this is a good time to get one. Please remember to charge your cell phones and have a small amount of cash on hand in case you cannot use credit cards. Shop for... ",MP영어 좌지문 우해석,20210515,https://blog.naver.com/neoelf120/222352008696,1,"대체로 약한 긍정 경향이 나타나며, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에서 기본적인 효용과 실용성이 인정됩니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
에너지-조명,List of NFPA Codes & Standards 알아보기,NFPA 110 Standard for Emergency and Standby Power Systems 97. NFPA 111 Standard on Stored... NFPA 121 Standard on Fire Protection for Self-Propelled and Mobile Surface Mining Equipment... ,한국소방방재과학협동조합,20210517,https://blog.naver.com/ick1028/222354373412,0,"긍정과 부정이 혼재하거나 뚜렷한 감정 표현이 적어, 에너지-조명(수동발전 랜턴 등) 제품에 대한 평가에 대해 중립에 가까운 평가가 많습니다.",hand crank emergency lantern self powered flashlight emergency light,en,2025-01-15,naver_blog,date,rule_based_custom_korean_lexicon_v1
